RAJ2000,DEJ2000,Plate,Fiber,MJD,iMAG,logLbol,e_logLbol,logLBHb,e_logLBHb,W_BHb_,e_W_BHb_,EWBHb,e_EWBHb,SN_Hb_,logBH,e_logBH,logEdd,redshift,h_beta_flux,D_L_Mpc,D_L_cm,L_Hbeta,log_L_Hbeta,M_BH_Msun,log_M_BH,log_L_bol,L_bol,L_Edd,log_L_Edd,Edd_Ratio,log_Edd_Ratio
215.51932,15.17963,2746,158,54232,-23.43,45.397,0.004,42.73,0.02,5367.2,268.4,91.4,4.4,30.3,8.58,0.04,-1.29,0.2561927,373.9967,1335.2940336497704,4.120286862340862e+27,7.978707446965531e+41,41.90193254121072,60512765.17111963,7.781846998761554,44.77781658873808,5.99537825945742e+44,8.350761593614508e+45,45.92172608516279,0.07179438895779093,-1.1439094964247138
215.62642,29.8734,2129,18,54252,-22.5,45.126,0.001,41.59,0.04,1842.0,2661.2,13.3,1.3,34.54,7.52,1.25,-0.49,0.113312,562.6619,542.8243110691511,1.6749808065450255e+27,1.98370479062876e+41,41.297477042142646,3135464.9351866064,6.496301948297426,44.209628419614084,1.620423077455347e+44,4.326941610557516e+44,44.636181034698666,0.3744961738105265,-0.426552615084578
215.6582,-2.94868,917,55,52400,-22.63,45.11,0.006,42.18,0.04,6189.6,194.6,55.8,5.9,17.29,8.57,0.03,-1.56,0.2814984,70.19965,1486.84663626302,4.587929330415215e+27,1.8568561064841697e+41,41.26877825022271,34049879.32175552,7.5321155770420924,44.18265155520935,1.5228304604329794e+44,4.698883346402262e+45,45.67199466344333,0.03240834785990052,-1.4893431082339819
215.66095,14.61526,2746,150,54232,-22.98,45.256,0.003,42.45,0.04,2091.7,596.5,68.0,6.4,23.73,7.7,0.25,-0.54,0.2413164,562.0349,1247.6919030651932,3.8499749320358e+27,1.0468608335901081e+42,42.019888951763846,10788088.885950176,7.032944516064006,44.88869561465801,7.739191884943328e+44,1.488756266261124e+45,45.17282360246524,0.5198427748270443,-0.28412798780723086
215.67067,13.13061,1708,400,53503,-22.6,45.135,0.011,42.17,0.08,4411.5,252.3,47.9,8.4,18.64,8.28,0.05,-1.25,0.1972754,238.5981,995.0471200221634,3.070394589295959e+27,2.8266056918317553e+41,41.45126522914556,22163089.182850562,7.345630294032986,44.35418931539683,2.260420906438986e+44,3.058506307233377e+45,45.48550938043422,0.07390604037968086,-1.1313200650373922
215.69078,63.12755,499,243,51988,-22.58,45.061,0.002,41.94,0.02,3098.8,135.1,33.9,1.3,34.46,7.94,0.04,-0.98,0.1605999,490.5209,792.6067803068671,2.445728971748885e+27,3.6870925312525824e+41,41.566684036794655,12792102.127744678,7.106941918009825,44.46268299458698,2.9019036890234067e+44,1.7653100936287654e+45,45.24682100441106,0.1643849258833763,-0.7841380098240847
215.72282,47.54786,1673,270,53462,-22.39,45.07,0.003,42.03,0.02,8623.5,1626.5,42.8,2.9,19.61,8.83,0.16,-1.86,0.199074,67.73324,1005.1640797401687,3.1016122650755706e+27,8.188167633609368e+40,40.91318672524673,40771674.1845264,7.610358545010491,43.84839552173192,7.053351410914719e+43,5.626491037464643e+45,45.75023763141173,0.012535968446317894,-1.9018421096798037
215.8091,50.92702,1045,72,52725,-23.55,45.297,0.001,42.67,0.02,1768.0,3581.7,105.3,4.5,20.11,7.57,1.76,-0.37,,,,,,,,,,,,,,
215.85612,38.67578,1381,326,53089,-22.68,45.23,0.005,42.31,0.02,3460.4,117.0,52.1,3.5,20.52,8.12,0.03,-0.99,0.2489426,312.3458,1292.460627327137,3.9881167807760816e+27,6.242826545251894e+41,41.79538126837892,21764003.984625988,7.337738796745947,44.67765839227618,4.76056382661184e+44,3.003432549878386e+45,45.47761788314718,0.15850410314040855,-0.7999594908710053
215.96858,22.79596,2787,390,54552,-23.07,45.295,0.007,42.54,0.02,13583.3,1035.9,82.2,4.8,23.46,9.34,0.07,-2.15,0.2813598,140.2599,1486.008027763571,4.585341654970068e+27,3.705841070683028e+41,41.56888679015681,246527307.8468699,8.391865033107516,44.4647535827474,2.915772145090794e+44,3.402076848286804e+46,46.53174411950875,0.00857056520213263,-2.0669905367613546
216.10086,59.88348,789,507,52342,-23.56,45.469,0.013,42.33,0.06,5827.6,326.6,31.7,5.9,39.75,8.69,0.05,-1.32,0.1347965,892.6796,654.7004281870488,2.0201944328731764e+27,4.5781689346231854e+41,41.66069181411856,51404232.745859414,7.7109988813004255,44.551050305271445,3.5567251450153095e+44,7.093784118928599e+45,45.85087796770166,0.050138615517277614,-1.2998276624302167
216.1458,21.70222,2787,171,54552,-22.62,45.103,0.008,42.06,0.05,5232.1,259.1,41.1,5.8,15.02,8.42,0.04,-1.41,0.2767682,74.55131,1458.2790306973834,4.4997789104070473e+27,1.8969133589567348e+41,41.27804749504981,24638333.856203333,7.391611335735786,44.19136464534682,1.5536909832616287e+44,3.4000900721560596e+45,45.531490422137026,0.0456955830666099,-1.3401257767901988
216.18987,49.38834,1672,619,53460,-23.05,45.064,0.003,42.2,0.05,2299.4,366.7,60.0,5.7,23.57,7.68,0.14,-0.72,0.1798888,942.0079,898.1534284568568,2.7714118975894566e+27,9.092149394427289e+41,41.95866656306727,11996472.642897023,7.079053567970988,44.83114656928323,6.778702422503908e+44,1.6555132247197892e+45,45.218932654372225,0.40946229370358944,-0.3877860850889972
216.21803,4.78433,584,547,52049,-22.87,45.239,0.009,42.23,0.04,7431.7,586.4,43.5,4.5,16.98,8.79,0.07,-1.65,0.2981969,62.52968,1588.5591873484254,4.901781468904056e+27,1.8880085706764e+41,41.27600396146047,49571255.533075675,7.695229918787767,44.18944372377284,1.5468340509642746e+44,6.840833263564443e+45,45.835109005189004,0.02261177829319422,-1.6456652814161639
216.34325,8.05753,1811,15,53533,-23.74,45.495,0.001,42.85,0.01,6431.5,300.5,97.5,2.1,34.12,8.79,0.04,-1.4,0.2299342,494.93,1181.4267321471466,3.645501979799116e+27,8.265484581538019e+41,41.9172683200876,88720524.06908955,7.948024098511274,44.79223222088234,6.197723839558937e+44,1.2243432321534356e+46,46.08790318491251,0.05062080368311485,-1.2956709640301702
216.5555,19.92353,2773,640,54533,-24.04,45.531,0.017,42.87,0.06,2701.0,181.3,93.7,13.0,34.82,8.06,0.06,-0.62,0.2134592,1652.594,1086.702035660155,3.3532121075769e+27,2.335060228720974e+42,42.368298086899486,28877279.83159524,7.460556281357206,45.21620020168552,1.6451299227659455e+45,3.9850646167601425e+45,45.60043536775844,0.41282390148630416,-0.38423516607292607
216.5596,27.4989,2134,268,53876,-22.59,45.254,0.005,42.31,0.03,4318.6,251.5,49.8,4.9,19.27,8.32,0.05,-1.17,0.2622485,268.1367,1371.2733845516805,4.231307538761839e+27,6.032749713226346e+41,41.78051530767684,33220122.843885776,7.521401234085366,44.66368438921623,4.6098244732287445e+44,4.584376952456237e+45,45.661280320486604,0.10055509224124498,-0.9975959312703737
216.66943,32.19776,1841,317,53491,-22.41,45.004,0.004,42.3,0.06,2126.7,692.5,89.1,11.0,17.1,7.58,0.28,-0.68,0.2018719,518.0533,1020.9365632594634,3.1502810638519776e+27,6.460749667522435e+41,41.81028291390508,8388621.961000266,6.923690623058987,44.691665939070774,4.9166120256856214e+44,1.1576298306180365e+45,45.063569709460225,0.424713660243252,-0.37190377038945016
216.70325,0.88979,305,550,51613,-23.16,45.282,0.002,42.4,0.02,4648.7,352.3,61.9,2.9,29.56,8.4,0.07,-1.22,0.2195398,349.2582,1121.497722073864,3.460580377024393e+27,5.255987903910077e+41,41.72065435707091,35486270.02476782,7.550060352889646,44.60741509564666,4.0496276737927234e+44,4.8971052634179595e+45,45.68993943929088,0.0826943154365905,-1.082524343644224
216.81285,23.48639,2132,155,53493,-23.16,45.397,0.003,42.32,0.11,1624.2,810.8,36.6,7.2,23.65,7.55,0.43,-0.25,0.2327143,647.4112,1197.550479811046,3.695254666471187e+27,1.1109098577069632e+42,42.04567882051719,6736599.956077422,6.828440758125046,44.91293809128616,8.183481242278607e+44,9.296507939386842e+44,44.968319844526285,0.8802747543093429,-0.055381753240124953
216.85437,19.83117,2774,430,54534,-23.92,45.637,0.005,42.86,0.05,7349.7,631.0,70.3,7.6,49.2,8.98,0.07,-1.44,0.1098744,1842.363,525.1773639019228,1.6205280173156645e+27,6.079924063250023e+41,41.78389815507579,96660798.4071339,7.9852503780404005,44.66686426577124,4.6437011848377365e+44,1.333919018018448e+46,46.125129464441635,0.03481246703968587,-1.4582651986703992
216.95119,5.03946,585,368,52027,-22.88,45.26,0.008,42.22,0.04,2603.1,304.3,39.3,4.1,41.68,7.89,0.1,-0.73,0.1058275,4298.79,504.4932784282298,1.5567035985066862e+27,1.309085319694728e+42,42.116967952635626,19063561.425246,7.280204038109564,44.97994987547749,9.548823709782322e+44,2.6307714766839478e+45,45.4200831245108,0.3629666732520031,-0.4401332490333132
216.95543,38.10492,1381,501,53089,-23.43,45.38,0.002,42.77,0.02,1986.7,102.7,109.9,4.0,26.18,7.71,0.04,-0.43,,,,,,,,,,,,,,
217.14192,21.50397,2788,395,54553,-23.52,45.323,0.003,42.76,0.01,4208.1,409.8,120.5,4.7,31.03,8.34,0.08,-1.11,0.2840404,506.8268,1502.243685587175,4.6354396603129146e+27,1.3685204764664439e+42,42.136251299919216,51141282.170032956,7.708771612082765,44.99807622192406,9.955801337656349e+44,7.057496939464547e+45,45.848650698484,0.14106703018154898,-0.8505744765599428
217.37637,25.09153,2131,15,53819,-22.28,44.874,0.003,41.88,0.02,5302.9,339.7,48.3,2.5,21.08,8.31,0.06,-1.54,0.1453624,420.1388,710.7087461763359,2.1930180439862304e+27,2.5391424417198145e+41,41.40468706476412,30061004.236642063,7.478003484805354,44.31040584087827,2.0436468061492003e+44,4.1484185846566043e+45,45.61788257120659,0.04926327381011789,-1.3074767303283226
217.39238,44.79693,1288,236,52731,-22.25,45.123,0.004,41.82,0.04,3249.1,576.6,23.5,2.1,16.69,8.01,0.15,-0.99,,,,,,,,,,,,,,
217.41977,3.35719,585,214,52027,-22.97,45.278,0.01,42.4,0.04,2623.5,600.4,56.4,6.7,20.36,7.9,0.2,-0.73,0.2527613,391.4832,1314.9884568798293,4.0576303993528857e+27,8.099681930916417e+41,41.90846796476012,14587117.391002905,7.163969477988793,44.78395988687451,6.080788341614755e+44,2.013022199958401e+45,45.30384856439003,0.30207259223174066,-0.519888677515517
217.42099,17.58763,2760,639,54506,-22.75,45.229,0.002,42.35,0.02,3247.3,184.9,58.4,3.7,21.43,8.06,0.05,-0.94,0.2248143,346.2589,1151.8375865299936,3.554199416556911e+27,5.496603265503093e+41,41.74009439153718,17779181.266688433,7.249911757784572,44.62568872804494,4.223657834575097e+44,2.4535270148030036e+45,45.38979084418581,0.172146375772195,-0.7641021161408669
217.42946,47.79062,1673,108,53462,-23.9,45.582,0.001,43.08,0.03,2321.7,76.6,135.0,11.0,48.66,7.95,0.03,-0.47,,,,,,,,,,,,,,
217.50821,10.22478,1709,230,53533,-22.53,45.071,0.004,42.14,0.03,2915.7,264.8,53.2,4.1,16.71,7.89,0.08,-0.92,0.2416667,292.4267,1249.7418192729954,3.8563003125190936e+27,5.464728404593851e+41,41.73756858251312,14284412.368001884,7.154862379084641,44.62331446756233,4.200630366362565e+44,1.97124890678426e+45,45.29474146548588,0.2130948736055429,-0.6714269979235467
217.66377,49.59415,1046,170,52460,-23.02,45.395,0.001,42.41,0.01,2467.0,65.4,44.7,0.89,25.75,7.91,0.02,-0.61,,,,,,,,,,,,,,
217.74181,15.76547,2761,250,54534,-22.57,44.982,0.002,42.25,0.01,3083.8,94.0,85.4,3.3,24.96,7.9,0.03,-1.01,0.1624963,622.2419,802.891530990496,2.4774643963492486e+27,4.799366987065855e+41,41.68118395984364,14800697.62666495,7.170282186224051,44.570312922253024,3.718030278855095e+44,2.042496272479763e+45,45.31016127262529,0.18203363839391942,-0.7398483503722632
217.82271,49.44173,1046,125,52460,-22.98,45.218,0.008,42.52,0.05,2358.6,190.0,86.9,11.0,18.89,7.78,0.07,-0.66,0.2540441,513.0931,1322.5726091419497,4.081032647951417e+27,1.073856317925827e+42,42.03094617660901,13924450.778274424,7.143778074318388,44.899089406012465,7.926644955228602e+44,1.9215742074018704e+45,45.28365716071963,0.412507876338853,-0.38456775470716
217.84801,39.41706,1349,185,52797,-22.57,45.067,0.003,42.15,0.03,6630.9,591.4,57.3,4.2,21.94,8.6,0.08,-1.64,0.1619562,168.8464,799.9603442401179,2.468419699110814e+27,1.2928248065049042e+41,41.11153967667992,31562006.705554046,7.49916460776436,44.03484729607912,1.0835458573868533e+44,4.355556925366458e+45,45.63904369416559,0.02487732053451898,-1.6041963980864755
217.87337,29.28659,2133,43,53917,-23.39,45.464,0.002,42.63,0.03,3858.2,322.4,63.6,4.3,29.79,8.33,0.07,-0.97,0.255357,370.9969,1330.3432731863418,4.10501041177491e+27,7.856130169098593e+41,41.89520867071231,30985166.259583578,7.491153830820569,44.77149615046957,5.9087572810510736e+44,4.2759529438225335e+45,45.63103291722181,0.13818574148687607,-0.859536766752239
217.89716,48.22288,1673,598,53462,-22.46,45.126,0.004,41.93,0.05,2918.1,309.0,28.7,4.5,18.69,7.92,0.09,-0.89,0.2454427,188.0252,1271.8782139059308,3.924606089139975e+27,3.639301781135668e+41,41.56101806999893,11256729.865821807,7.051412244201265,44.457356985798995,2.866533263950929e+44,1.5534287214834093e+45,45.1912913306025,0.18452943635634614,-0.7339343448035062
218.11798,63.17516,499,9,51988,-23.21,45.425,0.002,42.44,0.05,2523.2,298.3,45.7,4.5,36.81,7.94,0.1,-0.62,,,,,,,,,,,,,,
218.23932,5.23159,585,607,52027,-22.52,45.053,0.009,42.2,0.03,10173.5,648.9,64.7,5.8,16.14,8.97,0.06,-2.02,0.2001631,74.43661,1011.2986229142892,3.1205414874114966e+27,9.10869944229748e+40,40.95945637199439,60427034.30127567,7.781231280030402,43.891888989674726,7.796308030607647e+43,8.338930733576043e+45,45.92111036643164,0.009349289830669094,-2.029221376756913
218.4509,1.49378,536,308,52024,-22.64,45.11,0.004,41.95,0.05,6946.6,409.7,32.0,3.6,15.98,8.67,0.05,-1.66,0.2111076,81.3897,1073.297495075979,3.3118500172261087e+27,1.1218134257423761e+41,41.04992063329423,31857302.49813817,7.503208999344251,43.976925395296576,9.48255554481953e+43,4.3963077447430673e+45,45.64308808574549,0.02156936250916101,-1.6661626904489122
218.577,49.21016,1046,54,52460,-22.76,45.155,0.007,42.27,0.05,13396.9,823.2,63.5,7.0,15.83,9.26,0.05,-2.2,0.2485362,14.08756,1290.0674653858507,3.980732254628545e+27,2.8052500470524397e+40,40.44797157832486,52302579.00727458,7.718523104183015,43.41109328362537,2.5768745934380157e+43,7.217755903003892e+45,45.85840219058425,0.0035701880585426414,-2.447308906958882
218.59572,32.67818,1841,116,53491,-23.0,45.137,0.003,42.0,0.04,15830.9,937.8,34.4,3.5,17.14,9.39,0.05,-2.36,0.2458225,52.6361,1274.1087614638816,3.9314888397306674e+27,1.0223689747304094e+41,41.00960766171825,156635779.70720565,8.194890973268027,43.93903120201515,8.690228622473817e+43,2.1615737599594378e+46,46.33477005966926,0.004020324813082895,-2.3957388576541114
218.73048,57.39585,790,145,52441,-23.08,45.107,0.002,42.27,0.02,8870.9,646.6,66.7,3.0,23.32,8.88,0.06,-1.87,,,,,,,,,,,,,,
218.79291,49.80542,1047,355,52733,-22.65,44.94,0.003,42.13,0.01,7380.1,1126.2,72.7,2.8,19.74,8.63,0.13,-1.79,0.1660594,237.4101,822.2699426197378,2.537259926649612e+27,1.920609070401737e+41,41.28343897556189,49381551.45631769,7.693564730357621,44.19643263702818,1.5719279534194112e+44,6.814654100971841e+45,45.83344381675886,0.023066878085495752,-1.6370111797306766
218.82355,18.93209,2774,38,54534,-23.26,45.358,0.005,42.6,0.02,5100.9,355.7,76.8,4.4,20.89,8.52,0.06,-1.26,0.2587776,221.7117,1350.6293297941966,4.167606641836378e+27,4.8391815864337574e+41,41.68477191896883,40693054.77304401,7.609520292981315,44.5736856038307,3.747016485465987e+44,5.6156415586800735e+45,45.74939937938255,0.06672463771613484,-1.1757137755518545
219.00648,4.80215,586,416,52023,-22.3,44.988,0.004,41.79,0.03,2070.2,151.5,30.0,2.6,15.83,7.55,0.06,-0.67,0.1940964,225.8264,977.2081877430766,3.015349395911242e+27,2.5802385507212948e+41,41.4116598596348,4625036.531186485,6.665115167395062,44.31696026805671,2.0747237002256354e+44,6.382550413037349e+44,44.8049942537963,0.3250618586557014,-0.488033985739588
219.10869,31.55173,1842,291,53501,-22.8,45.169,0.007,42.16,0.05,8719.2,916.5,45.3,5.8,17.42,8.89,0.09,-1.82,0.264246,97.20817,1383.1811779209268,4.268051149788594e+27,2.225214403576256e+41,41.3473718624199,75182007.7911189,7.876113919687986,44.2565295506747,1.8052175652687145e+44,1.0375117075174408e+46,46.015993006089225,0.017399491034064966,-1.759463455414524
219.21461,34.60067,1645,109,53172,-22.73,45.155,0.005,42.12,0.05,7102.3,728.7,42.9,5.0,16.09,8.71,0.09,-1.65,0.2961887,49.70665,1576.256389432251,4.863819001202845e+27,1.477675826695228e+41,41.16957916875486,39179688.34183109,7.59306097704,44.08940441862956,1.2285827651192615e+44,5.40679699117269e+45,45.732940063441234,0.022722931286768954,-1.643535644811674
219.25626,26.67199,2137,99,54206,-22.98,45.339,0.004,42.59,0.04,9502.8,319.6,80.3,7.5,24.61,9.05,0.03,-1.81,0.2184688,165.1788,1115.35491852446,3.441625665833652e+27,2.458620136907136e+41,41.39069143431465,94715785.64462662,7.976422365983558,44.29724994825577,1.9826677765978475e+44,1.3070778418958472e+46,46.116301452384796,0.015168704671193054,-1.8190515041290263
219.31303,54.87883,1162,141,52668,-22.63,45.084,0.004,42.25,0.02,2087.2,92.0,63.4,2.9,20.19,7.61,0.04,-0.62,0.2520696,403.3725,1310.902431025989,4.0450222409843904e+27,8.293884412172017e+41,41.91875797851948,9362817.996306278,6.9714065812224275,44.79363249980831,6.2177391711754305e+44,1.2920688834902663e+45,45.11128566762366,0.48122350523444607,-0.31765316781535274
219.37694,7.85777,1813,302,53903,-22.7,45.175,0.011,42.34,0.04,5253.4,486.2,66.5,6.0,21.12,8.46,0.08,-1.38,0.2567506,180.3115,1338.6010291965836,4.130491184356823e+27,3.8657760353572625e+41,41.587236689468526,37806095.582673475,7.577561827998432,44.48200248810041,3.0339085655975495e+44,5.217241190408939e+45,45.71744091439967,0.058151587302019,-1.2354384262992548
219.44949,28.50541,2137,441,54206,-22.75,45.104,0.009,42.33,0.03,3358.7,140.7,74.8,5.9,18.24,8.03,0.04,-1.03,0.2496374,322.4945,1296.5540190643148,4.000747667885649e+27,6.486560869861179e+41,41.81201449786064,20972114.68633112,7.321642223994221,44.693293627989,4.9350735319974064e+44,2.8941518267136946e+45,45.461521310395455,0.17051881958802334,-0.7682276824064572
219.57004,7.5981,1813,285,53903,-22.85,45.255,0.003,42.5,0.01,5066.3,259.3,75.3,2.5,29.47,8.46,0.04,-1.31,0.1868422,502.7711,936.7063264999624,2.890373710725093e+27,5.278228250574848e+41,41.72248816682791,42253342.09984434,7.6258610659038455,44.609138876818236,4.065733206447743e+44,5.830961209778518e+45,45.765740152305085,0.06972663785911508,-1.1566012754868467
219.58603,41.94636,1396,175,53112,-23.16,45.464,0.017,42.45,0.05,2394.8,308.1,45.5,5.8,23.56,7.92,0.11,-0.55,0.2737464,469.2579,1440.0862601930417,4.4436418863437146e+27,1.1643929316580308e+42,42.06609956042941,15057347.775922557,7.17774848131225,44.932133586803644,8.553297675705101e+44,2.0779139930773128e+45,45.31762756771349,0.4116290522226085,-0.3854939809098422
219.62598,35.65449,1645,618,53172,-22.61,45.205,0.005,42.44,0.02,7998.1,772.5,76.7,3.9,18.58,8.84,0.08,-1.73,0.2620519,81.72304,1370.102454454223,4.227694426012368e+27,1.8355302924480728e+41,41.26376155622463,56468235.78917213,7.75180421948832,44.17793586285115,1.5063845850112757e+44,7.792616538905753e+45,45.89168330588956,0.019330921488186093,-1.713747443038406
219.6385,10.33574,1711,436,53535,-22.36,45.177,0.003,42.28,0.01,2029.6,59.8,53.5,1.4,22.37,7.63,0.03,-0.55,0.2304113,400.3225,1184.190930572379,3.654031404906527e+27,6.716830909307522e+41,41.82716441543,7817342.7734705,6.893059155242654,44.7075345505042,5.099581659257236e+44,1.0787933027389289e+45,45.03293824164389,0.47271165350303895,-0.3254036911396914
219.70346,28.59892,2137,533,54206,-22.47,44.951,0.002,41.94,0.03,6789.6,641.8,45.4,3.6,15.59,8.57,0.08,-1.72,0.1996945,119.1435,1008.658371783174,3.112394523690644e+27,1.4503389249396396e+41,41.161469502946126,35413318.61355913,7.549166626787016,44.08178133276936,1.2072058540268763e+44,4.8870379686711594e+45,45.68904571318825,0.02470219920053392,-1.6072643804188924
219.83047,55.22166,1162,483,52668,-22.68,45.149,0.003,42.46,0.02,6123.7,160.8,87.8,4.8,21.69,8.58,0.02,-1.53,,,,,,,,,,,,,,
219.91783,3.09129,586,89,52023,-23.18,45.354,0.002,42.19,0.04,1281.1,490.1,29.9,2.0,21.82,7.32,0.33,-0.07,0.2684219,410.672,1408.139008365922,4.345062967638158e+27,9.743098795317225e+41,41.98869710633136,3878900.119828022,6.588708596829751,44.85937527995147,7.233946290454451e+44,5.35288216536267e+44,44.72858768323099,1.351411457786935,0.13078759672048368
220.05313,61.94252,607,625,52368,-24.26,45.788,0.001,42.95,0.0,1512.7,32.7,62.9,0.85,44.68,7.68,0.02,0.01,0.2755408,1777.994,1450.884076321906,4.476960465485514e+27,4.478232873646978e+42,42.65110667368031,13300555.905728478,7.1238697929779855,45.48204027325949,3.034172537878126e+45,1.83547671499053e+45,45.26374887937922,1.6530705691321073,0.21829139388027072
220.06677,20.35394,2789,231,54555,-22.36,44.948,0.004,42.11,0.02,5923.8,248.2,64.5,3.0,17.0,8.45,0.04,-1.6,0.2048016,155.7982,1037.496982279477,3.201381177537439e+27,2.0065365461148918e+41,41.30244707417775,32647940.499699526,7.5138557902718395,44.21430024972708,1.6379485266843331e+44,4.5054157889585344e+45,45.65373487667308,0.03635510246797797,-1.4394346269459943
220.11891,63.51298,2947,473,54533,-22.9,45.109,0.004,42.2,0.02,8071.8,309.5,55.7,2.8,23.05,8.8,0.03,-1.79,0.2847331,54.41901,1506.4448329865031,4.6484030466532977e+27,1.4776380132426642e+41,41.16956805509676,50605436.9816543,7.704197179375002,44.089393971790955,1.2285532122420517e+44,6.983550303468293e+45,45.84407626577624,0.017592100849218573,-1.7546822939852837
220.15971,8.67642,1813,471,53903,-22.73,45.153,0.003,42.37,0.02,4739.6,104.0,73.2,3.3,23.78,8.35,0.02,-1.3,0.2568896,173.0147,1339.4252048810906,4.133034324788488e+27,3.7139058704094254e+41,41.569830892274034,30053485.674388528,7.477894849761776,44.46564103873759,2.9217364508607785e+44,4.147381023065617e+45,45.61777393616301,0.07044774605013553,-1.152132897425425
220.24098,54.97278,1162,73,52668,-22.35,45.064,0.002,41.37,0.15,2255.2,4390.1,9.6,3.7,15.49,7.67,1.69,-0.7,0.230684,143.2007,1185.7714150793593,3.658908270515253e+27,2.4091178667931312e+41,41.38185804850213,5270813.092711167,6.721877616054954,44.288946565592,1.9451207445504854e+44,7.27372206794141e+44,44.86175670245619,0.26741752384566825,-0.5728101368641915
220.5118,43.6191,1289,184,52734,-23.69,45.686,0.0,43.02,0.02,3203.5,420.4,90.6,4.0,38.23,8.28,0.11,-0.7,,,,,,,,,,,,,,
220.53207,38.7365,1350,193,52786,-22.6,45.083,0.007,42.28,0.03,4216.8,96.0,69.3,5.8,30.48,8.22,0.02,-1.24,,,,,,,,,,,,,,
220.67,5.40646,1829,249,53494,-22.58,44.915,0.002,42.05,0.02,1990.4,332.2,64.9,3.2,31.46,7.48,0.14,-0.67,0.1170313,1324.26,561.9967320014006,1.7341407159699902e+27,5.0043974660764916e+41,41.69935179551952,6319890.113446766,6.80070952708957,44.58739068778834,3.8671470603197465e+44,8.721448356556536e+44,44.9405886134908,0.4434065194472585,-0.3531979257024633
220.7408,44.71711,1289,449,52734,-22.98,45.178,0.005,42.36,0.03,7632.7,279.9,71.8,5.3,18.84,8.78,0.03,-1.7,0.2653963,82.51402,1390.0474944886523,4.289238388878808e+27,1.907646845024859e+41,41.28049797862134,52609168.17151172,7.72106143501559,44.19366809990406,1.5619534974687654e+44,7.260065207668617e+45,45.86094052141683,0.02151431774770996,-1.6672724215127674
220.7608,40.75698,1397,316,53119,-24.12,45.604,0.002,42.76,0.04,2101.5,295.7,61.8,5.7,37.41,7.87,0.12,-0.37,,,,,,,,,,,,,,
220.76402,26.05829,2142,292,54208,-22.6,45.153,0.006,42.11,0.05,4657.1,348.2,39.3,5.1,17.19,8.34,0.06,-1.29,0.2570201,112.5764,1340.199069308543,4.135422220902236e+27,2.419340160098359e+41,41.38369693461561,22533235.729373842,7.352823560055428,44.290675118538665,1.952878025203892e+44,3.10958653065359e+45,45.492702646456664,0.06280185503612358,-1.202027527917999
220.838,19.06447,2776,495,54554,-23.02,45.241,0.01,42.35,0.02,7800.5,570.7,58.3,5.1,17.65,8.83,0.06,-1.69,0.2991473,89.68754,1594.388285520012,4.91976818644374e+27,2.727917649999965e+41,41.43583125576068,67857298.38167979,7.8315965649866,44.33968138041504,2.186157164090551e+44,9.364307176671811e+45,45.971475651387834,0.02334563703267515,-1.6317942709728
220.96365,37.87732,1350,247,52786,-23.26,45.354,0.004,42.5,0.02,4758.3,203.3,62.5,3.7,21.48,8.46,0.04,-1.21,0.2959745,280.5206,1574.945272499212,4.859773317077809e+27,8.325429499277368e+41,41.92040664750624,48770229.96671423,7.688154803429162,44.79518224865586,6.239966363914394e+44,6.730291735406563e+45,45.8280338898304,0.09271464907066841,-1.0328516411745359
220.99896,1.49897,536,30,52024,-23.0,45.323,0.004,42.66,0.02,1997.2,291.9,96.7,5.9,22.55,7.69,0.13,-0.47,0.295637,468.7184,1572.879880442078,4.8534001831132e+27,1.3874395521554236e+42,42.14221407090303,11613434.057775365,7.064960658310539,45.003681226648844,1.0085123634723583e+45,1.6026538999730004e+45,45.20483974471178,0.6292764541922299,-0.201158518062931
221.06111,6.55188,1829,464,53494,-23.72,45.444,0.001,42.87,0.01,3897.2,127.5,116.4,2.8,34.53,8.33,0.03,-0.99,0.2076814,1192.412,1053.8199893749493,3.251748714570119e+27,1.5844194185870706e+42,42.19987015646233,47823352.95546592,7.67964002177994,45.05787794707459,1.1425571885384927e+45,6.599622707854297e+45,45.819519108181176,0.17312462228768327,-0.7616411611065887
221.1947,59.17985,608,168,52081,-22.8,45.202,0.004,42.05,0.03,2215.8,245.8,30.7,2.1,20.31,7.72,0.1,-0.62,0.2765597,257.3318,1457.0223217641903,4.495901111827308e+27,6.536372925539835e+41,41.81533682242336,9168981.215914331,6.962321083010628,44.69641661307796,4.97068924602885e+44,1.2653194077961776e+45,45.102200169411866,0.3928406705375966,-0.4057835563339072
221.2076,14.85081,2748,628,54234,-22.61,45.121,0.005,42.43,0.04,5437.3,249.5,91.0,10.0,16.78,8.46,0.04,-1.44,0.2679554,125.377,1405.3466333785273,4.336446598744601e+27,2.9627550236517057e+41,41.4716957431862,34616114.71656917,7.539278321429471,44.37339399859503,2.362620666806468e+44,4.777023830886545e+45,45.67915740783071,0.04945800461640152,-1.3057634092356807
221.28929,15.48982,2763,244,54507,-22.98,45.091,0.005,42.22,0.03,6482.6,227.3,62.5,5.0,16.61,8.6,0.03,-1.61,0.2697569,133.9435,1416.1359767504605,4.3697390336902967e+27,3.213975111485874e+41,41.50704250933268,51625559.56596619,7.712864771978634,44.406619958772716,2.5504684688813214e+44,7.124327220103333e+45,45.85274385837987,0.035799429056043955,-1.4461238996071548
